Datum eerste afgifte Nederland,Benzine,Diesel,Elektriciteit,LPG,Alcohol,CNG
1985-06-17,113930.0,6883.5,0.0,10406.0,0.0,0.0
1985-06-18,113954.0,6886.0,0.0,10407.5,0.0,0.0
1985-06-19,113983.0,6889.0,0.0,10409.0,0.0,0.0
1985-06-20,114022.0,6893.0,0.0,10410.0,0.0,0.0
1985-06-21,114072.0,6898.5,0.0,10412.5,0.0,0.0
1985-06-22,114104.5,6902.0,0.0,0.0,0.0,0.0
1985-06-24,114116.5,6904.5,0.0,0.0,0.0,0.0
1985-06-25,114135.5,6908.0,0.0,0.0,0.0,0.0
1985-06-26,114166.0,6910.5,0.0,0.0,0.0,0.0
1985-06-27,114202.5,6912.5,0.0,10416.0,0.0,0.0
1985-06-28,114260.0,6920.0,0.0,10420.0,0.0,0.0
1985-06-29,114302.0,0.0,0.0,0.0,0.0,0.0
1985-07-01,114320.5,6928.0,0.0,10423.0,0.0,0.0
1985-07-02,114352.0,6932.5,0.0,10424.5,0.0,0.0
1985-07-03,114382.0,6937.5,0.0,10426.0,0.0,0.0
1985-07-04,114425.5,6943.5,0.0,10427.0,0.0,0.0
1985-07-05,114497.5,6951.5,0.0,10431.0,0.0,0.0
1985-07-06,114543.0,0.0,0.0,10435.0,0.0,0.0
1985-07-08,114555.0,6957.0,0.0,10437.0,0.0,0.0
1985-07-09,114577.5,6959.5,0.0,0.0,0.0,0.0
1985-07-10,114609.5,6962.0,0.0,10439.0,0.0,0.0
1985-07-11,114645.5,6967.0,0.0,10440.5,0.0,0.0
1985-07-12,114688.0,6976.0,0.0,10443.0,0.0,0.0
1985-07-13,114716.5,6982.0,0.0,0.0,0.0,0.0
1985-07-15,114730.0,6984.0,0.0,0.0,0.0,0.0
1985-07-16,114753.5,6987.0,0.0,10445.5,0.0,0.0
1985-07-17,114777.5,6989.0,0.0,0.0,0.0,0.0
1985-07-18,114805.5,6990.5,0.0,10448.0,0.0,0.0
1985-07-19,114845.0,6994.5,0.0,10451.0,0.0,0.0
1985-07-20,114870.5,0.0,0.0,10453.5,0.0,0.0
1985-07-22,114883.5,6998.5,0.0,0.0,0.0,0.0
1985-07-23,114901.5,0.0,0.0,10455.0,0.0,0.0
1985-07-24,114925.5,7000.0,0.0,10456.0,0.0,0.0
1985-07-25,114956.0,7002.0,0.0,0.0,0.0,0.0
1985-07-26,114986.5,7005.0,0.0,10457.5,0.0,0.0
1985-07-27,0.0,7007.0,0.0,0.0,0.0,0.0
1985-07-29,115013.0,7010.0,0.0,10459.5,0.0,0.0
1985-07-30,115031.5,7014.0,0.0,10461.0,0.0,0.0
1985-07-31,115053.0,7019.0,0.0,0.0,0.0,0.0
1985-08-01,115086.5,7024.0,0.0,10462.5,0.0,0.0
1985-08-02,115124.5,7027.0,0.0,0.0,0.0,0.0
1985-08-03,115145.5,0.0,0.0,10464.0,0.0,0.0
1985-08-05,115158.0,7031.0,0.0,10465.0,0.0,0.0
1985-08-06,115176.5,7035.5,0.0,0.0,0.0,0.0
1985-08-07,115198.5,7039.0,0.0,0.0,0.0,0.0
1985-08-08,115222.0,7041.0,0.0,0.0,0.0,0.0
1985-08-09,115252.0,7046.0,0.0,10466.0,0.0,0.0
1985-08-10,115273.5,7051.0,0.0,0.0,0.0,0.0
1985-08-12,115282.0,7053.0,0.0,0.0,0.0,0.0
1985-08-13,115295.0,7055.0,0.0,0.0,0.0,0.0
1985-08-14,115315.5,7056.0,0.0,10467.0,0.0,0.0
1985-08-15,115341.5,7057.5,0.0,10468.0,0.0,0.0
1985-08-16,115374.5,7060.5,0.0,10469.5,0.0,0.0
1985-08-17,115396.5,0.0,0.0,0.0,0.0,0.0
1985-08-19,115406.0,7063.5,0.0,0.0,0.0,0.0
1985-08-20,115422.5,7066.0,0.0,10471.0,0.0,0.0
1985-08-21,115438.0,7071.0,0.0,10472.0,0.0,0.0
1985-08-22,115459.5,7077.5,0.0,10473.0,0.0,0.0
1985-08-23,115495.0,7082.0,0.0,10475.5,0.0,0.0
1985-08-24,115517.5,0.0,0.0,0.0,0.0,0.0
1985-08-26,115529.5,7086.5,0.0,10478.0,0.0,0.0
1985-08-27,115551.5,7090.5,0.0,10479.0,0.0,0.0
1985-08-28,115572.0,7092.5,0.0,10480.0,0.0,0.0
1985-08-29,115589.5,7095.0,0.0,10481.0,0.0,0.0
1985-08-30,115619.5,7101.5,0.0,10482.5,0.0,0.0
1985-08-31,115643.5,0.0,0.0,0.0,0.0,0.0
1985-09-02,115657.0,7109.0,0.0,10484.5,0.0,0.0
1985-09-03,115677.5,7112.0,0.0,10486.0,0.0,0.0
1985-09-04,115696.0,7113.0,0.0,10487.0,0.0,0.0
1985-09-05,115715.5,7114.5,0.0,10489.0,0.0,0.0
1985-09-06,115745.5,7118.0,0.0,10491.0,0.0,0.0
1985-09-07,115768.0,0.0,0.0,0.0,0.0,0.0
1985-09-09,115774.0,7121.5,0.0,10492.0,0.0,0.0
1985-09-10,115788.5,7123.5,0.0,0.0,0.0,0.0
1985-09-11,115805.0,7126.5,0.0,10493.5,0.0,0.0
1985-09-12,115821.5,7132.5,0.0,10495.0,0.0,0.0
1985-09-13,115847.0,7138.0,0.0,10496.0,0.0,0.0
1985-09-14,115863.0,0.0,0.0,0.0,0.0,0.0
1985-09-15,115865.0,0.0,0.0,0.0,0.0,0.0
1985-09-16,115873.0,7140.5,0.0,0.0,0.0,0.0
1985-09-17,115890.0,0.0,0.0,10497.0,0.0,0.0
1985-09-18,115913.0,7143.0,0.0,10498.0,0.0,0.0
1985-09-19,115936.5,7146.0,0.0,10499.5,0.0,0.0
1985-09-20,115970.0,7150.0,0.0,10501.5,0.0,0.0
1985-09-23,116000.0,7153.5,0.0,10503.0,0.0,0.0
1985-09-24,116019.0,7157.0,0.0,0.0,0.0,0.0
1985-09-25,116041.0,7162.5,0.0,10504.5,0.0,0.0
1985-09-26,116070.0,0.0,0.0,10506.0,0.0,0.0
1985-09-27,116113.5,7166.5,0.0,10508.0,0.0,0.0
1985-09-28,116140.5,0.0,0.0,0.0,0.0,0.0
1985-09-30,116154.0,7171.0,0.0,0.0,0.0,0.0
1985-10-01,116176.0,0.0,0.0,10510.5,0.0,0.0
1985-10-02,116202.5,0.0,0.0,10512.0,0.0,0.0
1985-10-03,116233.5,7176.0,0.0,0.0,0.0,0.0
1985-10-04,116276.5,7178.5,0.0,0.0,0.0,0.0
1985-10-05,116306.0,0.0,0.0,0.0,0.0,0.0
1985-10-07,116316.5,7180.5,0.0,0.0,0.0,0.0
1985-10-08,116334.5,7184.0,0.0,10513.0,0.0,0.0
1985-10-09,116355.5,7188.5,0.0,0.0,0.0,0.0
1985-10-10,116378.0,7192.0,0.0,10514.0,0.0,0.0
1985-10-11,116411.5,7195.5,0.0,10515.5,0.0,0.0
1985-10-12,116436.5,0.0,0.0,0.0,0.0,0.0
1985-10-14,116451.0,7198.0,0.0,10517.5,0.0,0.0
1985-10-15,116470.5,7199.5,0.0,0.0,0.0,0.0
1985-10-16,116488.0,0.0,0.0,10519.0,0.0,0.0
1985-10-17,116512.5,7202.5,0.0,0.0,0.0,0.0
1985-10-18,116547.5,7206.0,0.0,10520.5,0.0,0.0
1985-10-19,116568.5,0.0,0.0,0.0,0.0,0.0
1985-10-21,116579.5,7208.0,0.0,10522.5,0.0,0.0
1985-10-22,116603.5,7210.0,0.0,10524.5,0.0,0.0
1985-10-23,116629.5,7213.0,0.0,0.0,0.0,0.0
1985-10-24,116659.0,7217.0,0.0,10527.0,0.0,0.0
1985-10-25,116701.5,7221.5,0.0,10530.0,0.0,0.0
1985-10-26,116727.5,7224.0,0.0,0.0,0.0,0.0
1985-10-28,116737.5,7225.0,0.0,10532.5,0.0,0.0
1985-10-29,116755.0,7227.5,0.0,0.0,0.0,0.0
1985-10-30,116774.0,7231.5,0.0,10534.0,0.0,0.0
1985-10-31,116799.5,7234.5,0.0,10535.0,0.0,0.0
1985-11-01,116837.0,7239.0,0.0,10538.5,0.0,0.0
1985-11-02,116860.5,0.0,0.0,0.0,0.0,0.0
1985-11-04,116866.5,7243.5,0.0,0.0,0.0,0.0
1985-11-05,116880.5,7247.0,0.0,10542.5,0.0,0.0
1985-11-06,116899.5,7251.0,0.0,10544.5,0.0,0.0
1985-11-07,116920.5,7255.0,0.0,10546.0,0.0,0.0
1985-11-08,116959.5,7261.5,0.0,10547.5,0.0,0.0
1985-11-09,116988.5,0.0,0.0,0.0,0.0,0.0
1985-11-11,116996.0,7266.0,0.0,0.0,0.0,0.0
1985-11-12,117016.0,7267.5,0.0,10549.5,0.0,0.0
1985-11-13,117039.5,7270.0,0.0,10551.0,0.0,0.0
1985-11-14,117059.0,7273.5,0.0,10552.0,0.0,0.0
1985-11-15,117091.5,7278.0,0.0,10554.0,0.0,0.0
1985-11-16,117116.0,0.0,0.0,0.0,0.0,0.0
1985-11-18,117125.0,7282.0,0.0,10556.5,0.0,0.0
1985-11-19,117145.0,7284.5,0.0,0.0,0.0,0.0
1985-11-20,117171.0,7286.0,0.0,10560.0,0.0,0.0
1985-11-21,117197.0,7287.5,0.0,10563.0,0.0,0.0
1985-11-22,117229.5,7290.0,0.0,0.0,0.0,0.0
1985-11-23,117252.0,0.0,0.0,0.0,0.0,0.0
1985-11-25,117260.5,0.0,0.0,0.0,0.0,0.0
1985-11-26,117273.0,7293.0,0.0,10564.5,0.0,0.0
1985-11-27,117288.5,7295.5,0.0,0.0,0.0,0.0
1985-11-28,117306.5,7297.5,0.0,10566.0,0.0,0.0
1985-11-29,117329.5,7302.0,0.0,10567.0,0.0,0.0
1985-11-30,117345.0,0.0,0.0,0.0,0.0,0.0
1985-12-02,117353.0,7306.5,0.0,10568.0,0.0,0.0
1985-12-03,117368.5,7309.0,0.0,10569.0,0.0,0.0
1985-12-04,117384.5,0.0,0.0,10570.0,0.0,0.0
1985-12-05,117401.5,7312.5,0.0,10571.0,0.0,0.0
1985-12-06,117419.0,7315.5,0.0,10572.0,0.0,0.0
1985-12-07,117427.5,0.0,0.0,0.0,0.0,0.0
1985-12-09,117431.5,7317.0,0.0,0.0,0.0,0.0
1985-12-10,117440.5,7318.5,0.0,0.0,0.0,0.0
1985-12-11,117456.0,7320.5,0.0,0.0,0.0,0.0
1985-12-12,117474.5,7323.0,0.0,10573.0,0.0,0.0
1985-12-13,117492.5,0.0,0.0,0.0,0.0,0.0
1985-12-14,117502.5,0.0,0.0,0.0,0.0,0.0
1985-12-16,117507.0,7326.5,0.0,0.0,0.0,0.0
1985-12-17,117515.0,7329.0,0.0,0.0,0.0,0.0
1985-12-18,117523.5,0.0,0.0,10574.0,0.0,0.0
1985-12-19,117533.0,7330.0,0.0,0.0,0.0,0.0
1985-12-20,117544.0,0.0,0.0,0.0,0.0,0.0
1985-12-21,0.0,7331.0,0.0,0.0,0.0,0.0
1985-12-23,117555.5,0.0,0.0,10575.5,0.0,0.0
1985-12-24,117566.5,7332.5,0.0,10577.0,0.0,0.0
1985-12-27,117573.0,0.0,0.0,0.0,0.0,0.0
1985-12-30,117579.5,0.0,0.0,0.0,0.0,0.0
1985-12-31,117589.0,0.0,0.0,10578.0,0.0,0.0
1986-01-01,117594.5,0.0,0.0,0.0,0.0,0.0
1986-01-02,117697.5,7353.5,0.0,10584.0,0.0,0.0
1986-01-03,117844.5,7378.5,0.0,10590.5,0.0,0.0
1986-01-04,117894.0,0.0,0.0,0.0,0.0,0.0
1986-01-06,117917.5,7385.0,0.0,10592.5,0.0,0.0
1986-01-07,117960.0,7390.5,0.0,10594.0,0.0,0.0
1986-01-08,118010.5,7397.0,0.0,10596.5,0.0,0.0
1986-01-09,118064.5,7402.0,0.0,10599.5,0.0,0.0
1986-01-10,118130.0,7407.5,0.0,10601.5,0.0,0.0
1986-01-11,118171.5,0.0,0.0,0.0,0.0,0.0
1986-01-13,118188.5,7413.0,0.0,10604.5,0.0,0.0
1986-01-14,118220.0,7416.5,0.0,10607.0,0.0,0.0
1986-01-15,118257.0,7420.0,0.0,10608.5,0.0,0.0
1986-01-16,118290.5,7424.5,0.0,0.0,0.0,0.0
1986-01-17,118335.0,7429.0,0.0,10611.0,0.0,0.0
1986-01-18,118368.5,0.0,0.0,0.0,0.0,0.0
1986-01-20,118382.5,7433.5,0.0,0.0,0.0,0.0
1986-01-21,118406.5,7436.5,0.0,10614.5,0.0,0.0
1986-01-22,118436.0,7441.5,0.0,10617.5,0.0,0.0
1986-01-23,118470.0,7447.5,0.0,10619.0,0.0,0.0
1986-01-24,118517.5,7453.5,0.0,10621.5,0.0,0.0
1986-01-25,118550.0,0.0,0.0,10624.0,0.0,0.0
1986-01-26,118553.0,0.0,0.0,0.0,0.0,0.0
1986-01-27,118564.0,7458.5,0.0,10625.0,0.0,0.0
1986-01-28,118586.5,7461.0,0.0,10626.0,0.0,0.0
1986-01-29,118617.5,7464.0,0.0,10627.0,0.0,0.0
1986-01-30,118655.0,7468.0,0.0,10628.5,0.0,0.0
1986-01-31,118717.0,7473.0,0.0,10631.5,0.0,0.0
1986-02-01,118764.5,0.0,0.0,10634.0,0.0,0.0
1986-02-03,118781.5,7476.0,0.0,10635.0,0.0,0.0
1986-02-04,118804.5,7477.5,0.0,10636.5,0.0,0.0
1986-02-05,118828.5,7481.5,0.0,0.0,0.0,0.0
1986-02-06,118864.0,7487.0,0.0,10639.5,0.0,0.0
1986-02-07,118911.0,7493.5,0.0,10643.5,0.0,0.0
1986-02-08,118939.5,7498.0,0.0,10646.0,0.0,0.0
1986-02-10,118947.0,7500.0,0.0,0.0,0.0,0.0
1986-02-11,118962.0,7504.5,0.0,10647.5,0.0,0.0
1986-02-12,118990.5,7510.0,0.0,10649.0,0.0,0.0
1986-02-13,119027.0,7515.5,0.0,0.0,0.0,0.0
1986-02-14,119076.5,7521.0,0.0,10650.0,0.0,0.0
1986-02-15,119110.0,7524.0,0.0,10651.0,0.0,0.0
1986-02-17,119123.0,7526.5,0.0,10652.0,0.0,0.0
1986-02-18,119141.5,0.0,0.0,10653.0,0.0,0.0
1986-02-19,119162.5,7529.5,0.0,10654.5,0.0,0.0
1986-02-20,119198.0,7533.5,0.0,10657.5,0.0,0.0
1986-02-21,119244.0,7540.5,0.0,10661.5,0.0,0.0
1986-02-22,119269.0,0.0,0.0,0.0,0.0,0.0
1986-02-24,119280.5,7546.5,0.0,10665.5,0.0,0.0
1986-02-25,119298.0,7550.5,0.0,10668.0,0.0,0.0
1986-02-26,119318.5,7555.0,0.0,0.0,0.0,0.0
1986-02-27,119350.0,7558.5,0.0,10669.0,0.0,0.0
1986-02-28,119399.5,7562.5,0.0,10670.0,0.0,0.0
1986-03-01,119436.5,7566.0,0.0,10671.5,0.0,0.0
1986-03-03,119455.5,7568.5,0.0,10673.0,0.0,0.0
1986-03-04,119481.5,0.0,0.0,10674.0,0.0,0.0
1986-03-05,119504.5,7573.5,0.0,10675.0,0.0,0.0
1986-03-06,119532.5,7579.5,0.0,10676.5,0.0,0.0
1986-03-07,119577.0,7585.5,0.0,0.0,0.0,0.0
1986-03-08,119607.5,7589.5,0.0,0.0,0.0,0.0
1986-03-10,119622.0,7591.5,0.0,10678.5,0.0,0.0
1986-03-11,119649.5,7594.5,0.0,0.0,0.0,0.0
1986-03-12,119685.5,7598.0,0.0,10680.5,0.0,0.0
1986-03-13,119734.0,7600.5,0.0,10682.5,0.0,0.0
1986-03-14,119805.0,7606.5,0.0,10684.0,0.0,0.0
1986-03-15,119849.5,0.0,0.0,0.0,0.0,0.0
1986-03-17,119864.0,0.0,0.0,10685.0,0.0,0.0
1986-03-18,119892.0,7615.0,0.0,10686.5,0.0,0.0
1986-03-19,119929.0,7621.5,0.0,10689.5,0.0,0.0
1986-03-20,119974.0,7626.0,0.0,10692.0,0.0,0.0
1986-03-21,120045.5,7632.5,0.0,10694.5,0.0,0.0
1986-03-22,120096.0,7638.5,0.0,0.0,0.0,0.0
1986-03-24,120116.5,7641.5,0.0,10698.5,0.0,0.0
1986-03-25,120158.5,7644.0,0.0,0.0,0.0,0.0
1986-03-26,120209.5,7650.0,0.0,0.0,0.0,0.0
1986-03-27,120291.5,7658.5,0.0,10702.5,0.0,0.0
1986-03-28,120387.5,7665.5,0.0,10706.0,0.0,0.0
1986-03-29,120431.5,0.0,0.0,10708.0,0.0,0.0
1986-04-01,120449.5,7671.0,0.0,10709.5,0.0,0.0
1986-04-02,120482.5,7674.5,0.0,0.0,0.0,0.0
1986-04-03,120522.0,7678.0,0.0,0.0,0.0,0.0
1986-04-04,120575.0,7683.0,0.0,10711.5,0.0,0.0
1986-04-05,120613.5,7687.0,0.0,10713.0,0.0,0.0
1986-04-07,120630.0,7689.5,0.0,0.0,0.0,0.0
1986-04-08,120653.0,7692.0,0.0,10714.0,0.0,0.0
1986-04-09,120684.0,7695.5,0.0,10715.0,0.0,0.0
1986-04-10,120735.5,7702.0,0.0,10716.5,0.0,0.0
1986-04-11,120822.0,7708.0,0.0,10720.5,0.0,0.0
1986-04-12,120880.0,7711.0,0.0,10724.5,0.0,0.0
1986-04-14,120900.0,7712.5,0.0,10726.0,0.0,0.0
1986-04-15,120938.5,7714.5,0.0,10727.5,0.0,0.0
1986-04-16,120988.0,7718.0,0.0,10729.0,0.0,0.0
1986-04-17,121049.5,7725.0,0.0,10730.0,0.0,0.0
1986-04-18,121127.0,7734.5,0.0,10731.5,0.0,0.0
1986-04-19,121177.0,0.0,0.0,0.0,0.0,0.0
1986-04-21,121199.5,7741.5,0.0,10733.0,0.0,0.0
1986-04-22,121234.0,7744.5,0.0,0.0,0.0,0.0
1986-04-23,121275.0,7749.0,0.0,10734.5,0.0,0.0
1986-04-24,121319.5,7755.0,0.0,10736.0,0.0,0.0
1986-04-25,121398.0,7760.5,0.0,10739.0,0.0,0.0
1986-04-26,121456.5,0.0,0.0,0.0,0.0,0.0
1986-04-28,121472.0,7765.5,0.0,10742.0,0.0,0.0
1986-04-29,121515.0,7771.5,0.0,10744.5,0.0,0.0
1986-05-01,121566.0,7777.5,0.0,10748.5,0.0,0.0
1986-05-02,121622.5,7781.0,0.0,10751.0,0.0,0.0
1986-05-03,121662.0,7783.5,0.0,0.0,0.0,0.0
1986-05-05,121676.0,7785.0,0.0,10753.5,0.0,0.0
1986-05-06,121710.0,7787.5,0.0,10756.5,0.0,0.0
1986-05-07,121761.5,7792.5,0.0,10758.0,0.0,0.0
1986-05-09,121807.5,7797.5,0.0,10759.5,0.0,0.0
1986-05-10,121827.0,0.0,0.0,0.0,0.0,0.0
1986-05-12,121834.5,7801.0,0.0,10761.5,0.0,0.0
1986-05-13,121857.5,7804.0,0.0,0.0,0.0,0.0
1986-05-14,121890.5,7809.0,0.0,0.0,0.0,0.0
1986-05-15,121926.0,7815.0,0.0,10763.0,0.0,0.0
1986-05-16,121982.5,7820.5,0.0,10764.5,0.0,0.0
1986-05-17,122022.0,0.0,0.0,10766.0,0.0,0.0
1986-05-20,122038.5,7824.5,0.0,10768.0,0.0,0.0
1986-05-21,122074.0,7826.5,0.0,10771.0,0.0,0.0
1986-05-22,122113.0,7829.5,0.0,10773.0,0.0,0.0
1986-05-23,122168.5,7836.5,0.0,10774.5,0.0,0.0
1986-05-24,122210.5,0.0,0.0,10776.0,0.0,0.0
1986-05-26,122228.0,7843.0,0.0,10778.5,0.0,0.0
1986-05-27,122257.0,7845.5,0.0,10784.0,0.0,0.0
1986-05-28,122291.5,7847.0,0.0,0.0,0.0,0.0
1986-05-29,122345.0,7849.5,0.0,10790.0,0.0,0.0
1986-05-30,122425.0,7860.0,0.0,10795.5,0.0,0.0
1986-05-31,122473.0,7869.5,0.0,0.0,0.0,0.0
1986-06-02,122494.5,7872.5,0.0,10801.0,0.0,0.0
1986-06-03,122530.5,7878.0,0.0,10804.5,0.0,0.0
1986-06-04,122562.5,7887.0,0.0,10806.0,0.0,0.0
1986-06-05,122606.5,7897.0,0.0,10808.0,0.0,0.0
1986-06-06,122677.5,7907.0,0.0,10811.5,0.0,0.0
1986-06-07,122724.0,7913.0,0.0,0.0,0.0,0.0
1986-06-09,122740.0,7916.0,0.0,10814.5,0.0,0.0
1986-06-10,122765.5,7920.5,0.0,10817.0,0.0,0.0
1986-06-11,122799.5,7924.0,0.0,10819.5,0.0,0.0
1986-06-12,122848.5,7927.0,0.0,10821.5,0.0,0.0
1986-06-13,122913.5,7933.0,0.0,10823.5,0.0,0.0
1986-06-14,122953.5,0.0,0.0,10825.0,0.0,0.0
1986-06-16,122970.0,7939.5,0.0,10826.0,0.0,0.0
1986-06-17,123005.5,7942.5,0.0,10828.0,0.0,0.0
1986-06-18,123050.5,7946.0,0.0,10830.5,0.0,0.0
1986-06-19,123098.0,7952.0,0.0,10832.5,0.0,0.0
1986-06-20,123160.0,7962.0,0.0,10836.0,0.0,0.0
1986-06-21,123198.0,0.0,0.0,0.0,0.0,0.0
1986-06-23,123215.5,7970.5,0.0,0.0,0.0,0.0
1986-06-24,123253.5,7973.0,0.0,0.0,0.0,0.0
1986-06-25,123295.0,7976.0,21.0,10840.5,0.0,0.0
1986-06-26,123341.5,7981.0,0.0,10843.5,0.0,0.0
1986-06-27,123411.0,7987.0,0.0,10846.5,0.0,0.0
1986-06-28,123458.5,0.0,0.0,0.0,0.0,0.0
1986-06-30,123487.5,7992.0,0.0,10849.0,0.0,0.0
1986-07-01,123524.0,7996.5,0.0,10851.0,0.0,0.0
1986-07-02,123551.5,8001.0,0.0,10853.0,0.0,0.0
1986-07-03,123592.0,8006.0,0.0,10855.0,0.0,0.0
1986-07-04,123653.0,8015.5,0.0,10857.5,0.0,0.0
1986-07-05,123692.0,0.0,0.0,0.0,0.0,0.0
1986-07-07,123708.0,8022.5,0.0,0.0,0.0,0.0
1986-07-08,123735.5,8024.0,0.0,0.0,0.0,0.0
1986-07-09,123766.5,8027.0,0.0,10859.5,0.0,0.0
1986-07-10,123799.0,8031.5,0.0,10861.5,0.0,0.0
1986-07-11,123851.5,8038.5,0.0,10863.5,0.0,0.0
1986-07-12,123891.5,0.0,0.0,10865.0,0.0,0.0
1986-07-14,123902.5,8044.0,0.0,0.0,0.0,0.0
1986-07-15,123926.5,8047.5,0.0,0.0,0.0,0.0
1986-07-16,123967.0,8052.5,0.0,10867.0,0.0,0.0
1986-07-17,124011.5,8056.5,0.0,0.0,0.0,0.0
1986-07-18,124056.0,8061.5,0.0,10869.0,0.0,0.0
1986-07-19,124082.5,0.0,0.0,10871.0,0.0,0.0
1986-07-21,124093.5,8066.0,0.0,10873.0,0.0,0.0
1986-07-22,124115.5,0.0,0.0,10874.0,0.0,0.0
1986-07-23,124144.0,8069.0,0.0,0.0,0.0,0.0
1986-07-24,124180.0,8072.0,0.0,0.0,0.0,0.0
1986-07-25,124225.0,8075.5,0.0,10876.5,0.0,0.0
1986-07-26,124249.5,0.0,0.0,0.0,0.0,0.0
1986-07-28,124260.0,8078.0,0.0,10879.0,0.0,0.0
1986-07-29,124280.0,8080.5,0.0,10881.0,0.0,0.0
1986-07-30,124306.0,8085.5,0.0,10884.0,0.0,0.0
1986-07-31,124345.5,8090.0,0.0,10886.0,0.0,0.0
1986-08-01,124404.0,8093.0,0.0,10889.0,0.0,0.0
1986-08-02,124442.5,0.0,0.0,0.0,0.0,0.0
1986-08-04,124460.0,8096.5,0.0,10892.0,0.0,0.0
1986-08-05,124487.0,8099.0,0.0,10894.0,0.0,0.0
1986-08-06,124517.0,8100.5,0.0,0.0,0.0,0.0
1986-08-07,124557.0,8104.0,0.0,10896.5,0.0,0.0
1986-08-08,124603.0,8109.0,0.0,10898.5,0.0,0.0
1986-08-09,124627.5,0.0,0.0,0.0,0.0,0.0
1986-08-11,124638.0,8112.0,0.0,10900.0,0.0,0.0
1986-08-12,124657.0,8114.0,0.0,10901.0,0.0,0.0
1986-08-13,124682.5,8118.0,0.0,10902.0,0.0,0.0
1986-08-14,124718.5,8121.0,0.0,10903.0,0.0,0.0
1986-08-15,124768.5,8123.0,0.0,10904.0,0.0,0.0
1986-08-16,124800.5,8125.0,0.0,0.0,0.0,0.0
1986-08-18,124816.0,8127.0,0.0,10905.0,0.0,0.0
1986-08-19,124844.5,8129.5,0.0,10906.0,0.0,0.0
1986-08-20,124874.0,8135.0,0.0,10907.5,0.0,0.0
1986-08-21,124897.5,8141.5,0.0,10909.0,0.0,0.0
1986-08-22,124930.5,8145.0,0.0,10910.0,0.0,0.0
1986-08-23,124954.5,0.0,0.0,0.0,0.0,0.0
1986-08-25,124967.5,8147.0,0.0,10912.0,0.0,0.0
1986-08-26,124993.0,8148.5,0.0,10914.0,0.0,0.0
1986-08-27,125019.0,8151.0,0.0,10915.0,0.0,0.0
1986-08-28,125051.5,8155.0,0.0,10916.5,0.0,0.0
1986-08-29,125101.0,8159.0,0.0,10919.5,0.0,0.0
1986-08-30,125134.5,0.0,0.0,0.0,0.0,0.0
1986-09-01,125150.0,8162.5,0.0,0.0,0.0,0.0
1986-09-02,125175.5,8165.5,0.0,10922.0,0.0,0.0
1986-09-03,125206.0,8167.0,0.0,0.0,0.0,0.0
1986-09-04,125238.0,8169.0,0.0,10923.5,0.0,0.0
1986-09-05,125279.5,8173.5,0.0,10926.0,0.0,0.0
1986-09-06,125308.5,0.0,0.0,0.0,0.0,0.0
1986-09-08,125321.5,8178.0,0.0,10928.0,0.0,0.0
1986-09-09,125345.0,8182.5,0.0,10929.5,0.0,0.0
1986-09-10,125376.0,8187.5,0.0,10931.5,0.0,0.0
1986-09-11,125419.0,8194.5,0.0,10934.0,0.0,0.0
1986-09-12,125477.0,8201.0,0.0,10937.5,0.0,0.0
1986-09-13,125516.0,0.0,0.0,0.0,0.0,0.0
1986-09-15,125534.0,8204.5,0.0,10941.0,0.0,0.0
1986-09-16,125561.5,8207.5,0.0,10943.0,0.0,0.0
1986-09-17,125599.0,8209.5,0.0,10944.0,0.0,0.0
1986-09-18,125650.0,8212.0,0.0,0.0,0.0,0.0
1986-09-19,125727.0,8216.5,0.0,10945.5,0.0,0.0
1986-09-20,125776.5,8220.5,0.0,0.0,0.0,0.0
1986-09-22,125800.0,0.0,0.0,10947.0,0.0,0.0
1986-09-23,125842.0,8222.0,0.0,10949.0,0.0,0.0
1986-09-24,125891.0,8224.5,0.0,10951.5,0.0,0.0
1986-09-25,125947.0,8228.5,0.0,10954.0,0.0,0.0
1986-09-26,126020.0,8232.5,0.0,10959.0,0.0,0.0
1986-09-27,126068.0,8235.5,0.0,0.0,0.0,0.0
1986-09-29,126086.0,8237.5,0.0,10963.5,0.0,0.0
1986-09-30,126141.5,8243.0,0.0,0.0,0.0,0.0
1986-10-01,126197.5,8249.0,0.0,10966.0,0.0,0.0
1986-10-02,126235.0,8253.0,0.0,10970.0,0.0,0.0
1986-10-03,126286.5,8257.5,0.0,10975.5,0.0,0.0
1986-10-04,126317.5,0.0,0.0,0.0,0.0,0.0
1986-10-06,126330.5,8262.0,0.0,0.0,0.0,0.0
1986-10-07,126362.5,8265.0,0.0,10979.0,0.0,0.0
1986-10-08,126394.5,8268.0,0.0,10980.5,0.0,0.0
1986-10-09,126427.0,8273.0,0.0,10983.0,0.0,0.0
1986-10-10,126478.0,8279.5,0.0,10986.0,0.0,0.0
1986-10-11,126511.5,0.0,0.0,10988.0,0.0,0.0
1986-10-13,126525.0,8285.0,0.0,10989.5,0.0,0.0
1986-10-14,126551.0,8288.0,0.0,10991.0,0.0,0.0
1986-10-15,126577.5,8291.5,0.0,0.0,0.0,0.0
1986-10-16,126605.5,8295.5,0.0,10993.0,0.0,0.0
1986-10-17,126644.5,8300.0,0.0,10995.5,0.0,0.0
1986-10-18,126667.0,0.0,0.0,0.0,0.0,0.0
1986-10-20,126676.5,0.0,0.0,0.0,0.0,0.0
1986-10-21,126700.5,8304.0,0.0,10997.5,0.0,0.0
